Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SP500,NASDAQ,VIX,US10Y
2015-02-23 00:00:00-05:00,6.829999923706055,6.8314290046691895,6.714285850524902,6.740571022033691,90314000,0.0,0.0,2109.659912109375,4960.97021484375,14.5600004196167,
2015-02-24 00:00:00-05:00,6.73728609085083,6.808428764343262,6.735570907592773,6.783999919891357,60753000,0.0,0.0,2115.47998046875,4968.1201171875,13.6899995803833,
2015-02-25 00:00:00-05:00,6.78071403503418,6.879428863525391,6.78071403503418,6.833285808563232,68544000,0.0,0.0,2113.860107421875,4967.14013671875,13.84000015258789,
2015-02-26 00:00:00-05:00,6.862570762634277,6.949999809265137,6.8429999351501465,6.900428771972656,108528000,0.0,0.0,2110.739990234375,4987.89013671875,13.90999984741211,
2015-02-27 00:00:00-05:00,6.908143043518066,6.942856788635254,6.781857013702393,6.78442907333374,115164000,0.0,0.0,2104.5,4963.52978515625,13.34000015258789,
2015-03-02 00:00:00-05:00,6.771429061889648,6.860713958740234,6.723429203033447,6.860713958740234,101871000,0.0,0.0,2117.389892578125,5008.10009765625,13.039999961853027,
2015-03-03 00:00:00-05:00,6.834428787231445,6.845714092254639,6.75071382522583,6.781570911407471,74263000,0.0,0.0,2107.780029296875,4979.89990234375,13.859999656677246,
2015-03-04 00:00:00-05:00,6.752999782562256,6.792571067810059,6.6182861328125,6.710999965667725,174538000,0.0,0.0,2098.530029296875,4967.14013671875,14.229999542236328,
2015-03-05 00:00:00-05:00,6.742856979370117,6.746428966522217,6.642000198364258,6.680714130401611,112448000,0.0,0.0,2101.0400390625,4982.81005859375,14.039999961853027,
2015-03-06 00:00:00-05:00,6.664286136627197,6.69257116317749,6.484428882598877,6.487429141998291,128884000,0.0,0.0,2071.260009765625,4927.3701171875,15.199999809265137,
2015-03-09 00:00:00-04:00,6.499000072479248,6.509285926818848,6.2828569412231445,6.366143226623535,189707000,0.0,0.0,2079.429931640625,4942.43994140625,15.0600004196167,
2015-03-10 00:00:00-04:00,6.301570892333984,6.335143089294434,6.198286056518555,6.215143203735352,179473000,0.0,0.0,2044.1600341796875,4859.7900390625,16.690000534057617,
2015-03-11 00:00:00-04:00,6.223999977111816,6.394000053405762,6.223999977111816,6.288428783416748,163632000,0.0,0.0,2040.239990234375,4849.93994140625,16.8700008392334,
2015-03-12 00:00:00-04:00,6.334713935852051,6.458285808563232,6.334000110626221,6.404571056365967,146545000,0.0,0.0,2065.949951171875,4893.2900390625,15.420000076293945,
2015-03-13 00:00:00-04:00,6.390714168548584,6.40571403503418,6.236713886260986,6.262856960296631,101612000,0.0,0.0,2053.39990234375,4871.759765625,16.0,
2015-03-16 00:00:00-04:00,6.154714107513428,6.154714107513428,5.961999893188477,6.028142929077148,267960000,0.0,0.0,2081.18994140625,4929.509765625,15.609999656677246,
2015-03-17 00:00:00-04:00,5.971285820007324,6.06942892074585,5.93842887878418,5.978857040405273,184282000,0.0,0.0,2074.280029296875,4937.43017578125,15.65999984741211,
2015-03-18 00:00:00-04:00,5.9738569259643555,6.065000057220459,5.929999828338623,6.0445709228515625,146349000,0.0,0.0,2099.5,4982.830078125,13.970000267028809,
2015-03-19 00:00:00-04:00,6.046000003814697,6.121142864227295,6.025570869445801,6.074429035186768,114499000,0.0,0.0,2089.27001953125,4992.3798828125,14.069999694824219,
2015-03-20 00:00:00-04:00,6.133714199066162,6.1785712242126465,6.089570999145508,6.118570804595947,136416000,0.0,0.0,2108.10009765625,5026.419921875,13.020000457763672,
2015-03-23 00:00:00-04:00,6.089000225067139,6.115571022033691,6.0329999923706055,6.0714287757873535,76643000,0.0,0.0,2104.419921875,5010.97021484375,13.40999984741211,
2015-03-24 00:00:00-04:00,6.1135711669921875,6.30985689163208,6.111856937408447,6.261143207550049,168889000,0.0,0.0,2091.5,4994.72998046875,13.619999885559082,
2015-03-25 00:00:00-04:00,6.268428802490234,6.269143104553223,6.024428844451904,6.025000095367432,216524000,0.0,0.0,2061.050048828125,4876.52001953125,15.4399995803833,
2015-03-26 00:00:00-04:00,5.962856769561768,6.044713973999023,5.939000129699707,5.975142955780029,160391000,0.0,0.0,2056.14990234375,4863.35986328125,15.800000190734863,
2015-03-27 00:00:00-04:00,5.933000087738037,5.984714031219482,5.857285976409912,5.925285816192627,158522000,0.0,0.0,2061.02001953125,4891.22021484375,15.069999694824219,
2015-03-30 00:00:00-04:00,5.97157096862793,6.056428909301758,5.936429023742676,6.03671407699585,132727000,0.0,0.0,2086.239990234375,4947.43994140625,14.510000228881836,
2015-03-31 00:00:00-04:00,6.011000156402588,6.041999816894531,5.945570945739746,5.952713966369629,142485000,0.0,0.0,2067.889892578125,4900.8798828125,15.289999961853027,
2015-04-01 00:00:00-04:00,5.964285850524902,5.978570938110352,5.870285987854004,5.901713848114014,146398000,0.0,0.0,2059.68994140625,4880.22998046875,15.109999656677246,
2015-04-02 00:00:00-04:00,5.9071431159973145,5.960713863372803,5.886143207550049,5.91542911529541,98644000,0.0,0.0,2066.9599609375,4886.93994140625,14.670000076293945,
2015-04-06 00:00:00-04:00,5.876856803894043,6.044713973999023,5.846428871154785,6.0329999923706055,107303000,0.0,0.0,2080.6201171875,4917.31982421875,14.739999771118164,
2015-04-07 00:00:00-04:00,6.049714088439941,6.084856986999512,6.00428581237793,6.049428939819336,99771000,0.0,0.0,2076.330078125,4910.22998046875,14.779999732971191,
2015-04-08 00:00:00-04:00,6.120142936706543,6.310713768005371,6.118429183959961,6.304999828338623,223279000,0.0,0.0,2081.89990234375,4950.81982421875,13.979999542236328,
2015-04-09 00:00:00-04:00,6.300000190734863,6.313570976257324,6.211429119110107,6.278571128845215,134554000,0.0,0.0,2091.179931640625,4974.56005859375,13.09000015258789,
2015-04-10 00:00:00-04:00,6.439713954925537,6.499570846557617,6.394713878631592,6.493856906890869,223671000,0.0,0.0,2102.06005859375,4995.97998046875,12.579999923706055,
2015-04-13 00:00:00-04:00,6.723999977111816,6.9285712242126465,6.705714225769043,6.7811431884765625,444367000,0.0,0.0,2092.429931640625,4988.25,13.9399995803833,
2015-04-14 00:00:00-04:00,6.885714054107666,6.914286136627197,6.742143154144287,6.838714122772217,286419000,0.0,0.0,2095.840087890625,4977.2900390625,13.670000076293945,
2015-04-15 00:00:00-04:00,6.870429039001465,6.870429039001465,6.736429214477539,6.792285919189453,425285000,0.0,0.0,2106.6298828125,5011.02001953125,12.84000015258789,
2015-04-16 00:00:00-04:00,7.599999904632568,8.125,7.5714287757873535,8.02928638458252,1045009000,0.0,0.0,2104.989990234375,5007.7900390625,12.600000381469727,
2015-04-17 00:00:00-04:00,7.9778571128845215,8.214285850524902,7.971428871154785,8.164999961853027,583065000,0.0,0.0,2081.179931640625,4931.81005859375,13.890000343322754,
2015-04-20 00:00:00-04:00,8.178570747375488,8.230428695678711,8.038143157958984,8.105570793151855,307664000,0.0,0.0,2100.39990234375,4994.60009765625,13.300000190734863,
2015-04-21 00:00:00-04:00,8.123429298400879,8.148428916931152,7.980000019073486,8.006285667419434,159257000,0.0,0.0,2097.2900390625,5014.10009765625,13.25,
2015-04-22 00:00:00-04:00,8.021142959594727,8.07128620147705,7.9544291496276855,7.966856956481934,120897000,0.0,0.0,2107.9599609375,5035.169921875,12.710000038146973,
2015-04-23 00:00:00-04:00,7.96557092666626,8.034285545349121,7.895571231842041,7.986570835113525,126875000,0.0,0.0,2112.929931640625,5056.06005859375,12.479999542236328,
2015-04-24 00:00:00-04:00,8.01728630065918,8.080857276916504,7.950714111328125,7.977142810821533,110453000,0.0,0.0,2117.68994140625,5092.080078125,12.289999961853027,
2015-04-27 00:00:00-04:00,8.02928638458252,8.178570747375488,8.02299976348877,8.086856842041016,152467000,0.0,0.0,2108.919921875,5060.25,13.119999885559082,
2015-04-28 00:00:00-04:00,8.059000015258789,8.127857208251953,7.994429111480713,8.043713569641113,88263000,0.0,0.0,2114.760009765625,5055.419921875,12.40999984741211,
2015-04-29 00:00:00-04:00,8.006999969482422,8.105570793151855,7.964428901672363,8.040714263916016,95347000,0.0,0.0,2106.85009765625,5023.64013671875,13.390000343322754,
2015-04-30 00:00:00-04:00,8.023714065551758,8.083571434020996,7.912428855895996,7.949999809265137,105651000,0.0,0.0,2085.510009765625,4941.419921875,14.550000190734863,
2015-05-01 00:00:00-04:00,7.985570907592773,7.996714115142822,7.889429092407227,7.957571029663086,89061000,0.0,0.0,2108.2900390625,5005.39013671875,12.699999809265137,
2015-05-04 00:00:00-04:00,7.9571428298950195,7.971428871154785,7.889999866485596,7.927143096923828,79674000,0.0,0.0,2114.489990234375,5016.93017578125,12.850000381469727,
2015-05-05 00:00:00-04:00,8.123856544494629,8.244285583496094,8.075714111328125,8.079285621643066,271166000,0.0,0.0,2089.4599609375,4939.330078125,14.3100004196167,
2015-05-06 00:00:00-04:00,8.102856636047363,8.121429443359375,7.95214319229126,8.00771427154541,115045000,0.0,0.0,2080.14990234375,4919.64013671875,15.149999618530273,
2015-05-07 00:00:00-04:00,8.011428833007812,8.079428672790527,7.945713996887207,8.074856758117676,102207000,0.0,0.0,2088.0,4945.5400390625,15.130000114440918,
2015-05-08 00:00:00-04:00,8.104143142700195,8.215286254882812,8.096428871154785,8.208571434020996,138285000,0.0,0.0,2116.10009765625,5003.5498046875,12.859999656677246,
2015-05-11 00:00:00-04:00,8.232428550720215,8.485713958740234,8.218570709228516,8.427857398986816,238826000,0.0,0.0,2105.330078125,4993.56982421875,13.850000381469727,
2015-05-12 00:00:00-04:00,8.380857467651367,8.380857467651367,8.299285888671875,8.337714195251465,119070000,0.0,0.0,2099.1201171875,4976.18994140625,13.859999656677246,
2015-05-13 00:00:00-04:00,8.340429306030273,8.419713973999023,8.269143104553223,8.287285804748535,111559000,0.0,0.0,2098.47998046875,4981.68994140625,13.760000228881836,
2015-05-14 00:00:00-04:00,8.328571319580078,8.39242935180664,8.232999801635742,8.383570671081543,88984000,0.0,0.0,2121.10009765625,5050.7998046875,12.739999771118164,
2015-05-15 00:00:00-04:00,8.636428833007812,8.834856986999512,8.575571060180664,8.760713577270508,370531000,0.0,0.0,2122.72998046875,5048.2900390625,12.380000114440918,
2015-05-18 00:00:00-04:00,8.75442886352539,8.853428840637207,8.702428817749023,8.826713562011719,148120000,0.0,0.0,2129.199951171875,5078.43994140625,12.729999542236328,
2015-05-19 00:00:00-04:00,8.888856887817383,8.978570938110352,8.781000137329102,8.806857109069824,191016000,0.0,0.0,2127.830078125,5070.02978515625,12.850000381469727,
2015-05-20 00:00:00-04:00,8.821429252624512,8.910857200622559,8.736286163330078,8.878999710083008,127568000,0.0,0.0,2125.85009765625,5071.740234375,12.880000114440918,
2015-05-21 00:00:00-04:00,8.908143043518066,8.95714282989502,8.818142890930176,8.900285720825195,127673000,0.0,0.0,2130.820068359375,5090.7900390625,12.109999656677246,
2015-05-22 00:00:00-04:00,8.91785717010498,8.940713882446289,8.869285583496094,8.883856773376465,74662000,0.0,0.0,2126.06005859375,5089.35986328125,12.130000114440918,
2015-05-26 00:00:00-04:00,8.887429237365723,8.906143188476562,8.778571128845215,8.799285888671875,96460000,0.0,0.0,2104.199951171875,5032.75,14.0600004196167,
2015-05-27 00:00:00-04:00,8.814286231994629,8.990714073181152,8.79285717010498,8.985713958740234,105063000,0.0,0.0,2123.47998046875,5106.58984375,13.270000457763672,
2015-05-28 00:00:00-04:00,8.971428871154785,8.985570907592773,8.892999649047852,8.950714111328125,78218000,0.0,0.0,2120.7900390625,5097.97998046875,13.3100004196167,
2015-05-29 00:00:00-04:00,8.947285652160645,9.020570755004883,8.895570755004883,8.915143013000488,127120000,0.0,0.0,2107.389892578125,5070.02978515625,13.84000015258789,
2015-06-01 00:00:00-04:00,8.883713722229004,8.912142753601074,8.794428825378418,8.900285720825195,99260000,0.0,0.0,2111.72998046875,5082.93017578125,13.970000267028809,
2015-06-02 00:00:00-04:00,8.871143341064453,8.967857360839844,8.840571403503418,8.913000106811523,75292000,0.0,0.0,2109.60009765625,5076.52001953125,14.239999771118164,
2015-06-03 00:00:00-04:00,8.924285888671875,8.973285675048828,8.864429473876953,8.880857467651367,62377000,0.0,0.0,2114.070068359375,5099.22998046875,13.65999984741211,
2015-06-04 00:00:00-04:00,8.837857246398926,8.942856788635254,8.804286003112793,8.934857368469238,100744000,0.0,0.0,2095.840087890625,5059.1201171875,14.710000038146973,
2015-06-05 00:00:00-04:00,8.921428680419922,9.053999900817871,8.91257095336914,9.045999526977539,116242000,0.0,0.0,2092.830078125,5068.4599609375,14.210000038146973,
2015-06-08 00:00:00-04:00,9.071429252624512,9.081570625305176,8.899571418762207,8.960429191589355,111489000,0.0,0.0,2079.280029296875,5021.6298828125,15.289999961853027,
2015-06-09 00:00:00-04:00,8.933428764343262,9.271429061889648,8.933428764343262,9.244999885559082,220248000,0.0,0.0,2080.14990234375,5013.8701171875,14.470000267028809,
2015-06-10 00:00:00-04:00,9.339570999145508,9.897000312805176,9.32257080078125,9.587142944335938,571214000,0.0,0.0,2105.199951171875,5076.68994140625,13.220000267028809,
2015-06-11 00:00:00-04:00,9.689000129699707,9.69185733795166,9.408714294433594,9.509428977966309,266231000,0.0,0.0,2108.860107421875,5082.509765625,12.850000381469727,
2015-06-12 00:00:00-04:00,9.491571426391602,9.534285545349121,9.412428855895996,9.44185733795166,102788000,0.0,0.0,2094.110107421875,5051.10009765625,13.779999732971191,
2015-06-15 00:00:00-04:00,9.285714149475098,9.359143257141113,9.165857315063477,9.343143463134766,190540000,0.0,0.0,2084.429931640625,5029.97021484375,15.390000343322754,
2015-06-16 00:00:00-04:00,9.424285888671875,9.560713768005371,9.369142532348633,9.5272855758667,160433000,0.0,0.0,2096.2900390625,5055.5498046875,14.8100004196167,
2015-06-17 00:00:00-04:00,9.513285636901855,9.513285636901855,9.395713806152344,9.427143096923828,99050000,0.0,0.0,2100.43994140625,5064.8798828125,14.5,
2015-06-18 00:00:00-04:00,9.465143203735352,9.534143447875977,9.436857223510742,9.474286079406738,89628000,0.0,0.0,2121.239990234375,5132.9501953125,13.1899995803833,
2015-06-19 00:00:00-04:00,9.624285697937012,9.641857147216797,9.382143020629883,9.3871431350708,198149000,0.0,0.0,2109.989990234375,5117.0,13.960000038146973,
2015-06-22 00:00:00-04:00,9.50428581237793,9.669285774230957,9.418856620788574,9.64142894744873,167328000,0.0,0.0,2122.85009765625,5153.97021484375,12.739999771118164,
2015-06-23 00:00:00-04:00,9.633570671081543,9.73900032043457,9.574999809265137,9.73128604888916,156261000,0.0,0.0,2124.199951171875,5160.08984375,12.109999656677246,
2015-06-24 00:00:00-04:00,10.001428604125977,10.089142799377441,9.639714241027832,9.694429397583008,771386000,0.0,0.0,2108.580078125,5122.41015625,13.260000228881836,
2015-06-25 00:00:00-04:00,9.54814338684082,9.600000381469727,9.345856666564941,9.489143371582031,416234000,0.0,0.0,2102.31005859375,5112.18994140625,14.010000228881836,
2015-06-26 00:00:00-04:00,9.529999732971191,9.531429290771484,9.308856964111328,9.308856964111328,303149000,0.0,0.0,2101.489990234375,5080.509765625,14.020000457763672,
2015-06-29 00:00:00-04:00,9.1505708694458,9.29128646850586,9.111714363098145,9.223142623901367,245756000,0.0,0.0,2057.639892578125,4958.47021484375,18.850000381469727,
2015-06-30 00:00:00-04:00,9.335714340209961,9.43557071685791,9.278571128845215,9.384857177734375,168805000,0.0,0.0,2063.110107421875,4986.8701171875,18.229999542236328,
2015-07-01 00:00:00-04:00,9.480570793151855,9.523857116699219,9.321857452392578,9.363571166992188,146993000,0.0,0.0,2077.419921875,5013.1201171875,16.09000015258789,
2015-07-02 00:00:00-04:00,9.399856567382812,9.419857025146484,9.321429252624512,9.40442943572998,110530000,0.0,0.0,2076.780029296875,5009.2099609375,16.790000915527344,
2015-07-06 00:00:00-04:00,9.347286224365234,9.492856979370117,9.333999633789062,9.45714282989502,118083000,0.0,0.0,2068.760009765625,4991.93994140625,17.010000228881836,
2015-07-07 00:00:00-04:00,9.501285552978516,9.54271411895752,9.262286186218262,9.409143447875977,215733000,0.0,0.0,2081.340087890625,4997.4599609375,16.09000015258789,
2015-07-08 00:00:00-04:00,9.347143173217773,9.399571418762207,9.228428840637207,9.350713729858398,129906000,0.0,0.0,2046.6800537109375,4909.759765625,19.65999984741211,
2015-07-09 00:00:00-04:00,9.489999771118164,9.58457088470459,9.428570747375488,9.572713851928711,167314000,0.0,0.0,2051.31005859375,4922.39990234375,19.969999313354492,
2015-07-10 00:00:00-04:00,9.752285957336426,9.850285530090332,9.6899995803833,9.722857475280762,216363000,0.0,0.0,2076.6201171875,4997.7001953125,16.829999923706055,
2015-07-13 00:00:00-04:00,9.809857368469238,10.230856895446777,9.807856559753418,10.10871410369873,332052000,0.0,0.0,2099.60009765625,5071.509765625,13.899999618530273,
2015-07-14 00:00:00-04:00,10.127142906188965,10.16357135772705,9.965286254882812,10.037142753601074,197365000,0.0,0.0,2108.949951171875,5104.89013671875,13.369999885559082,
2015-07-15 00:00:00-04:00,9.996999740600586,10.074999809265137,9.704999923706055,9.812999725341797,308986000,0.0,7.0,2107.39990234375,5098.93994140625,13.229999542236328,
2015-07-16 00:00:00-04:00,11.10200023651123,11.64900016784668,10.767999649047852,11.581000328063965,634610000,0.0,0.0,2124.2900390625,5163.18017578125,12.109999656677246,
2015-07-17 00:00:00-04:00,11.734000205993652,11.788000106811523,11.423999786376953,11.47700023651123,251369000,0.0,0.0,2126.639892578125,5210.14013671875,11.949999809265137,
2015-07-20 00:00:00-04:00,11.470000267028809,11.470000267028809,11.013999938964844,11.055000305175781,226769000,0.0,0.0,2128.280029296875,5218.85986328125,12.25,
2015-07-21 00:00:00-04:00,11.020999908447266,11.371000289916992,10.932000160217285,11.25100040435791,140854000,0.0,0.0,2119.2099609375,5208.1201171875,12.220000267028809,
2015-07-22 00:00:00-04:00,11.21399974822998,11.387999534606934,11.055999755859375,11.149999618530273,105005000,0.0,0.0,2114.14990234375,5171.77001953125,12.119999885559082,
2015-07-23 00:00:00-04:00,11.090999603271484,11.218000411987305,10.984000205993652,11.010000228881836,83068000,0.0,0.0,2102.14990234375,5146.41015625,12.640000343322754,
2015-07-24 00:00:00-04:00,11.154999732971191,11.168000221252441,10.890000343322754,10.934000015258789,81251000,0.0,0.0,2079.64990234375,5088.6298828125,13.739999771118164,
2015-07-27 00:00:00-04:00,10.779000282287598,10.986000061035156,10.625,10.642999649047852,113026000,0.0,0.0,2067.639892578125,5039.77978515625,15.600000381469727,
2015-07-28 00:00:00-04:00,10.729000091552734,10.793999671936035,10.387999534606934,10.6899995803833,111559000,0.0,0.0,2093.25,5089.2099609375,13.4399995803833,
2015-07-29 00:00:00-04:00,10.682999610900879,10.774999618530273,10.539999961853027,10.708000183105469,66956000,0.0,0.0,2108.570068359375,5111.72998046875,12.5,
2015-07-30 00:00:00-04:00,10.640000343322754,11.1899995803833,10.539999961853027,11.156000137329102,142292000,0.0,0.0,2108.6298828125,5128.77978515625,12.130000114440918,
2015-07-31 00:00:00-04:00,11.194999694824219,11.5,11.114999771118164,11.430999755859375,163491000,0.0,0.0,2103.840087890625,5128.27978515625,12.119999885559082,
2015-08-03 00:00:00-04:00,11.460000038146973,11.460000038146973,11.178000450134277,11.255999565124512,101448000,0.0,0.0,2098.0400390625,5115.3798828125,12.5600004196167,
2015-08-04 00:00:00-04:00,11.3149995803833,12.279000282287598,11.300000190734863,12.114999771118164,296533000,0.0,0.0,2093.320068359375,5105.5498046875,13.0,
2015-08-05 00:00:00-04:00,12.562000274658203,12.928999900817871,12.270999908447266,12.371000289916992,269465000,0.0,0.0,2099.840087890625,5139.93994140625,12.510000228881836,
2015-08-06 00:00:00-04:00,12.628999710083008,12.885000228881836,12.204000473022461,12.645000457763672,247167000,0.0,0.0,2083.56005859375,5056.43994140625,13.770000457763672,
2015-08-07 00:00:00-04:00,12.642000198364258,12.65999984741211,12.130000114440918,12.35200023651123,173607000,0.0,0.0,2077.570068359375,5043.5400390625,13.390000343322754,
2015-08-10 00:00:00-04:00,12.609000205993652,12.649999618530273,12.151000022888184,12.303000450134277,134246000,0.0,0.0,2104.179931640625,5101.7998046875,12.229999542236328,
2015-08-11 00:00:00-04:00,12.00100040435791,12.37600040435791,12.0,12.27400016784668,115968000,0.0,0.0,2084.070068359375,5036.7900390625,13.710000038146973,
2015-08-12 00:00:00-04:00,12.147000312805176,12.244999885559082,11.866000175476074,12.050999641418457,138225000,0.0,0.0,2086.050048828125,5044.39013671875,13.609999656677246,
2015-08-13 00:00:00-04:00,12.098999977111816,12.572999954223633,11.934000015258789,12.373000144958496,152844000,0.0,0.0,2083.389892578125,5033.56005859375,13.489999771118164,
2015-08-14 00:00:00-04:00,12.496000289916992,12.5,12.300000190734863,12.33899974822998,86677000,0.0,0.0,2091.5400390625,5048.240234375,12.829999923706055,
2015-08-17 00:00:00-04:00,12.314000129699707,12.569999694824219,12.258999824523926,12.53600025177002,92338000,0.0,0.0,2102.43994140625,5091.7001953125,13.020000457763672,
2015-08-18 00:00:00-04:00,12.526000022888184,12.675000190734863,12.354999542236328,12.404999732971191,93820000,0.0,0.0,2096.919921875,5059.35009765625,13.789999961853027,
2015-08-19 00:00:00-04:00,12.350000381469727,12.369999885559082,12.149999618530273,12.206000328063965,101153000,0.0,0.0,2079.610107421875,5019.0498046875,15.25,
2015-08-20 00:00:00-04:00,11.979999542236328,12.145000457763672,11.133999824523926,11.24899959564209,280453000,0.0,0.0,2035.72998046875,4877.490234375,19.139999389648438,
2015-08-21 00:00:00-04:00,10.619999885559082,11.0,10.274999618530273,10.395999908447266,332283000,0.0,0.0,1970.8900146484375,4706.0400390625,28.030000686645508,
2015-08-24 00:00:00-04:00,8.875,10.963000297546387,8.550000190734863,9.687999725341797,599519000,0.0,0.0,1893.2099609375,4526.25,40.7400016784668,
