Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-04 00:00:00-05:00,0.48109179390889817,0.48924993930524047,0.47965207912749314,0.4837311804294586,181516000,0.0,0.0
2015-02-05 00:00:00-05:00,0.48421114727756964,0.49188943715763384,0.4837312899148167,0.4916495084762573,140448000,0.0,0.0
2015-02-06 00:00:00-05:00,0.49116970737354504,0.49692845471775193,0.48733056154661214,0.4894900918006897,210524000,0.0,0.0
2015-02-09 00:00:00-05:00,0.48661054831788364,0.49044963514615336,0.4834912473642234,0.4890100061893463,273944000,0.0,0.0
2015-02-10 00:00:00-05:00,0.4894900448090431,0.5029270253095344,0.4873305147622831,0.5026870965957642,226204000,0.0,0.0
2015-02-11 00:00:00-05:00,0.5038870103661975,0.5038870103661975,0.4959687873886393,0.499328076839447,320832000,0.0,0.0
2015-02-12 00:00:00-05:00,0.5278813427109821,0.5398786342528592,0.5247620411893342,0.5350797176361084,676904000,0.0,0.0
2015-02-13 00:00:00-05:00,0.5338798805141562,0.5360394098329487,0.5257217349199494,0.5353195667266846,310084000,0.0,0.0
2015-02-17 00:00:00-05:00,0.534359720192031,0.5396385498298821,0.5310004909713905,0.5369991064071655,203340000,0.0,0.0
2015-02-18 00:00:00-05:00,0.5362794055665476,0.5372392346333896,0.5298008740071494,0.530760645866394,170948000,0.0,0.0
2015-02-19 00:00:00-05:00,0.5374791675351726,0.5384389394019865,0.529800878185465,0.5322003364562988,169432000,0.0,0.0
2015-02-20 00:00:00-05:00,0.5317206470715894,0.536279579180802,0.5278815011841346,0.5360396504402161,157752000,0.0,0.0
2015-02-23 00:00:00-05:00,0.535799532650007,0.535799532650007,0.5290810154155954,0.5317204594612122,125008000,0.0,0.0
2015-02-24 00:00:00-05:00,0.5337677976705675,0.5373808145523071,0.5289504035430027,0.5373808145523071,149356000,0.002125,0.0
2015-02-25 00:00:00-05:00,0.5352132688400235,0.5376220246767699,0.5308776346752601,0.5332863330841064,123820000,0.0,0.0
2015-02-26 00:00:00-05:00,0.5337678610330856,0.5378626407848119,0.5303956388011861,0.5347313284873962,152864000,0.0,0.0
2015-02-27 00:00:00-05:00,0.5332860709131927,0.5344904482394771,0.5294321438681031,0.5313591361045837,157492000,0.0,0.0
2015-03-02 00:00:00-05:00,0.5299139951256309,0.5472566410221372,0.5291913800942863,0.544366180896759,301512000,0.0,0.0
2015-03-03 00:00:00-05:00,0.5402713762615008,0.5429209263048027,0.5325635212273222,0.5342496037483215,160344000,0.0,0.0
2015-03-04 00:00:00-05:00,0.5323227522053382,0.5414757812448008,0.530154906869194,0.5402714610099792,226840000,0.0,0.0
2015-03-05 00:00:00-05:00,0.5402714347250392,0.5515923085498702,0.5388262045712555,0.5506288409233093,323056000,0.0,0.0
2015-03-06 00:00:00-05:00,0.5474973817142892,0.5501469313360503,0.5426799874413399,0.5431617498397827,257392000,0.0,0.0
2015-03-09 00:00:00-04:00,0.543402842089903,0.548702001099435,0.542198464276325,0.5446071624755859,222388000,0.0,0.0
2015-03-10 00:00:00-04:00,0.5470156156153052,0.5576139288863919,0.5460521482528071,0.5540008544921875,527212000,0.0,0.0
2015-03-11 00:00:00-04:00,0.5540008485093745,0.5612269397918773,0.5496652167110202,0.5511104464530945,262120000,0.0,0.0
2015-03-12 00:00:00-04:00,0.5458112458126183,0.5499060247993538,0.535694695862654,0.546052098274231,406972000,0.0,0.0
2015-03-13 00:00:00-04:00,0.5434024621426304,0.5482198551728287,0.5359354627463248,0.5467746257781982,359288000,0.0,0.0
2015-03-16 00:00:00-04:00,0.5511104800661161,0.5566504894633817,0.5474974054905637,0.5532782673835754,236956000,0.0,0.0
2015-03-17 00:00:00-04:00,0.5520741218146942,0.5602636835349389,0.548220193526376,0.5600228309631348,299900000,0.0,0.0
2015-03-18 00:00:00-04:00,0.5600229106680864,0.5629133142247825,0.5458115732069944,0.5508698225021362,413844000,0.0,0.0
2015-03-19 00:00:00-04:00,0.552796352285722,0.561226760711335,0.5487015742750171,0.5592998266220093,310756000,0.0,0.0
2015-03-20 00:00:00-04:00,0.5638767494686034,0.5686941453884503,0.5585775909856162,0.5653219223022461,462084000,0.0,0.0
2015-03-23 00:00:00-04:00,0.5484607175686447,0.555686807245334,0.5467746357202027,0.5470154881477356,426012000,0.0,0.0
2015-03-24 00:00:00-04:00,0.545329797913164,0.5491837266605644,0.5371402352173739,0.539548933506012,330480000,0.0,0.0
2015-03-25 00:00:00-04:00,0.5393080943938071,0.5393080943938071,0.5051044974406457,0.5067906379699707,542552000,0.0,0.0
2015-03-26 00:00:00-04:00,0.4964332143223567,0.5072723278507588,0.49282013819429143,0.5051044821739197,311920000,0.0,0.0
2015-03-27 00:00:00-04:00,0.5079947193811918,0.5169068933354196,0.49980516033437383,0.5149799585342407,318288000,0.0,0.0
2015-03-30 00:00:00-04:00,0.5173888704764389,0.5197975686915066,0.5106444810175121,0.5171480178833008,253252000,0.0,0.0
2015-03-31 00:00:00-04:00,0.5157026973552469,0.5161844024573505,0.5036592083843772,0.5041409134864807,357276000,0.0,0.0
2015-04-01 00:00:00-04:00,0.5060676336288452,0.5077537154339159,0.49739631475430035,0.5060676336288452,330768000,0.0,0.0
2015-04-02 00:00:00-04:00,0.5089582066643329,0.510403436535611,0.5029364921045055,0.5072721242904663,192204000,0.0,0.0
2015-04-06 00:00:00-04:00,0.5051042097965728,0.5236512282060036,0.49980511090347757,0.5219651460647583,515864000,0.0,0.0
2015-04-07 00:00:00-04:00,0.5219651091340447,0.5323225111459223,0.5190746499947814,0.5265416502952576,413964000,0.0,0.0
2015-04-08 00:00:00-04:00,0.5270234622926562,0.5323226193154896,0.5219652151989561,0.5303956270217896,366432000,0.0,0.0
2015-04-09 00:00:00-04:00,0.5263008489793234,0.5443661074704592,0.5260599964773228,0.542680025100708,379432000,0.0,0.0
2015-04-10 00:00:00-04:00,0.5431617322152511,0.5484608312868281,0.5412347401118768,0.5482199788093567,258728000,0.0,0.0
2015-04-13 00:00:00-04:00,0.5470156193158464,0.5501469313360503,0.5407529952754385,0.5431617498397827,236724000,0.0,0.0
2015-04-14 00:00:00-04:00,0.5409941823985746,0.543162028160585,0.5332863246411367,0.5385854840278625,220276000,0.0,0.0
2015-04-15 00:00:00-04:00,0.5400304023698886,0.5491834279165042,0.5373807954941884,0.5450886487960815,243560000,0.0,0.0
2015-04-16 00:00:00-04:00,0.5419573088702522,0.5465338501201089,0.5378625299622245,0.541716456413269,155284000,0.0,0.0
2015-04-17 00:00:00-04:00,0.5303956388011861,0.5400304856279171,0.5301547862945771,0.5347313284873962,293636000,0.0,0.0
2015-04-20 00:00:00-04:00,0.5371400902349569,0.5405122554432713,0.5311183174247827,0.5320818424224854,231624000,0.0,0.0
2015-04-21 00:00:00-04:00,0.5385852277786748,0.5385852277786748,0.5287095289579068,0.5313591361045837,230456000,0.0,0.0
2015-04-22 00:00:00-04:00,0.534490412532489,0.5381034294142286,0.5263007965733345,0.5373808145523071,207420000,0.0,0.0
2015-04-23 00:00:00-04:00,0.5275053733725449,0.54027147838275,0.5214835997211396,0.5352131724357605,259380000,0.0,0.0
2015-04-24 00:00:00-04:00,0.53497206107313,0.5352129135257488,0.5246146590483171,0.5306364297866821,240960000,0.0,0.0
2015-04-27 00:00:00-04:00,0.5323226311376822,0.5441252653796436,0.527746088944863,0.5347313284873962,248456000,0.0,0.0
2015-04-28 00:00:00-04:00,0.5337677976705675,0.5393078066600538,0.5287094936371168,0.5373808145523071,234484000,0.0,0.0
2015-04-29 00:00:00-04:00,0.533527185696621,0.538826345167243,0.5311184872877747,0.5332863330841064,195156000,0.0,0.0
2015-04-30 00:00:00-04:00,0.5306365487356698,0.5373808783437193,0.5294321713468754,0.5347313284873962,218844000,0.0,0.0
2015-05-01 00:00:00-04:00,0.5390670617055855,0.5496653779715462,0.5366583639047554,0.5479792952537537,256968000,0.0,0.0
2015-05-04 00:00:00-04:00,0.547497623285857,0.5511106992986959,0.5429210794788928,0.5446071624755859,200720000,0.0,0.0
2015-05-05 00:00:00-04:00,0.5426799138355505,0.5434025286212688,0.5282277329769085,0.5306364297866821,292928000,0.0,0.0
2015-05-06 00:00:00-04:00,0.5335269054405899,0.5385852096416237,0.5253373466379807,0.5323225855827332,316484000,0.0,0.0
2015-05-07 00:00:00-04:00,0.5301546770601356,0.5434025384678767,0.5284685950055279,0.541716456413269,534564000,0.0,0.0
2015-05-08 00:00:00-04:00,0.5060678606782423,0.5260600563151863,0.49354261030352253,0.5017321705818176,1146552000,0.0,0.0
2015-05-11 00:00:00-04:00,0.49474669175823516,0.5019728384337164,0.4908928234351151,0.4969145357608795,544144000,0.0,0.0
2015-05-12 00:00:00-04:00,0.49330175777412566,0.5058269507209652,0.4930608478168486,0.5017321705818176,388800000,0.0,0.0
2015-05-13 00:00:00-04:00,0.505345312942478,0.5091992410653302,0.49980530203360685,0.5046226978302002,308524000,0.0,0.0
2015-05-14 00:00:00-04:00,0.5060679845210956,0.5154619246009814,0.5048636067236206,0.5128123164176941,293052000,0.0,0.0
2015-05-15 00:00:00-04:00,0.514980114170766,0.5173888121141286,0.5099218657180712,0.5130531787872314,215824000,0.0,0.0
2015-05-18 00:00:00-04:00,0.5118485313494636,0.5154616050743058,0.5094398346755217,0.5123302936553955,324972000,0.0,0.0
2015-05-19 00:00:00-04:00,0.5130080282256952,0.5147019730588646,0.5081683342004493,0.5091363191604614,253808000,0.00245,0.0
2015-05-20 00:00:00-04:00,0.5093782865536126,0.5154279329320218,0.5086523266804553,0.5091363191604614,196824000,0.0,0.0
2015-05-21 00:00:00-04:00,0.5093783422901635,0.5115562221479405,0.5050225825746095,0.5055065751075745,239692000,0.0,0.0
2015-05-22 00:00:00-04:00,0.5067164430446973,0.5086522974661288,0.5035706363395958,0.5047805309295654,212592000,0.0,0.0
2015-05-26 00:00:00-04:00,0.5023604380449831,0.5057482104703123,0.4977627139285093,0.5016344785690308,259732000,0.0,0.0
2015-05-27 00:00:00-04:00,0.5050222785168175,0.5309146807203948,0.5033283922118402,0.5284948348999023,432332000,0.0,0.0
2015-05-28 00:00:00-04:00,0.5284950214009527,0.5374484483269898,0.5275270942699182,0.5357545614242554,327656000,0.0,0.0
2015-05-29 00:00:00-04:00,0.5357548320712605,0.5391426075881302,0.5347869044512584,0.5355128645896912,335168000,0.0,0.0
2015-06-01 00:00:00-04:00,0.5389002075368295,0.5468857049559873,0.5355124347392908,0.541562020778656,372660000,0.0,0.0
2015-06-02 00:00:00-04:00,0.5381744431836432,0.5410782824597511,0.5304309102431549,0.5309149026870728,224304000,0.0,0.0
2015-06-03 00:00:00-04:00,0.5323667443473309,0.53648047759013,0.5241392201680419,0.525107204914093,250788000,0.0,0.0
2015-06-04 00:00:00-04:00,0.5219615378338832,0.5362386531657476,0.5219615378338832,0.5345447659492493,323712000,0.0,0.0
2015-06-05 00:00:00-04:00,0.5328507615124902,0.5410782869654083,0.5272851079827368,0.5386584401130676,313320000,0.0,0.0
2015-06-08 00:00:00-04:00,0.5369645514763793,0.5405942928971611,0.5202675909371639,0.5263171792030334,342812000,0.0,0.0
2015-06-09 00:00:00-04:00,0.5268009460793326,0.5328505317548381,0.5258330192944927,0.5289788246154785,256888000,0.0,0.0
2015-06-10 00:00:00-04:00,0.5226876676783894,0.5260754432128333,0.5166380190579752,0.51954185962677,529460000,0.0,0.0
2015-06-11 00:00:00-04:00,0.5195415522459081,0.5287369457838664,0.5195415522459081,0.525107204914093,283052000,0.0,0.0
2015-06-12 00:00:00-04:00,0.5217193240125406,0.524865129903438,0.5096200927758913,0.5108300447463989,323728000,0.0,0.0
2015-06-15 00:00:00-04:00,0.5081681805987429,0.5122819712010782,0.5042964727037929,0.5098621249198914,306548000,0.0,0.0
2015-06-16 00:00:00-04:00,0.5088943892225378,0.5168798916266282,0.5038127268540128,0.5161539316177368,256892000,0.0,0.0
2015-06-17 00:00:00-04:00,0.5159118909839275,0.5251073446627958,0.5147019962699064,0.5222035050392151,233544000,0.0,0.0
2015-06-18 00:00:00-04:00,0.5265592014666102,0.534302676713399,0.5251072818285563,0.5309149026870728,299404000,0.0,0.0
2015-06-19 00:00:00-04:00,0.530915004835559,0.5352707068940622,0.5243814229009489,0.5292211174964905,355656000,0.0,0.0
2015-06-22 00:00:00-04:00,0.5301889106316999,0.5330927497312498,0.5190576043416868,0.5270431041717529,514236000,0.0,0.0
2015-06-23 00:00:00-04:00,0.5280109467582395,0.5321246796947515,0.5093781360362662,0.5134918689727783,414064000,0.0,0.0
2015-06-24 00:00:00-04:00,0.512765855574837,0.5154277266087807,0.5059903097291927,0.5084101557731628,253368000,0.0,0.0
2015-06-25 00:00:00-04:00,0.5084104845984698,0.515428059972854,0.5084104845984698,0.5122822523117065,350460000,0.0,0.0
2015-06-26 00:00:00-04:00,0.5081684462130721,0.5086524387997619,0.4996990086488746,0.5018768310546875,421296000,0.0,0.0
2015-06-29 00:00:00-04:00,0.496068990462698,0.5011507084615385,0.4861476371925419,0.486873596906662,391724000,0.0,0.0
2015-06-30 00:00:00-04:00,0.48977752842048106,0.49195540823140294,0.4832439466814241,0.48663172125816345,315916000,0.0,0.0
2015-07-01 00:00:00-04:00,0.4987309934492237,0.505748509712783,0.48929357237156057,0.49364927411079407,302892000,0.0,0.0
2015-07-02 00:00:00-04:00,0.493407155132283,0.497278920874255,0.4909873087552616,0.4941331148147583,145764000,0.0,0.0
2015-07-06 00:00:00-04:00,0.49001942347365174,0.49679497082884755,0.48445377056315797,0.48808351159095764,214776000,0.0,0.0
2015-07-07 00:00:00-04:00,0.4851796756129363,0.4871155295837073,0.46364299729625247,0.47888803482055664,594252000,0.0,0.0
2015-07-08 00:00:00-04:00,0.47622636471600344,0.4791301753941757,0.47162863803261623,0.4755004048347473,332492000,0.0,0.0
2015-07-09 00:00:00-04:00,0.48300189327858895,0.4851797727017848,0.46678889667768897,0.4696927070617676,357588000,0.0,0.0
2015-07-10 00:00:00-04:00,0.4757422953070703,0.48227590433509343,0.4745323719828953,0.47792017459869385,216708000,0.0,0.0
2015-07-13 00:00:00-04:00,0.48275987545163795,0.4837278025873892,0.47792018207918613,0.4810659885406494,212472000,0.0,0.0
2015-07-14 00:00:00-04:00,0.4817919758408116,0.48227593943633623,0.4750163989629187,0.4813079833984375,249216000,0.0,0.0
2015-07-15 00:00:00-04:00,0.4800980250434699,0.48324383145569444,0.47356444486229426,0.47792017459869385,265732000,0.0,0.0
2015-07-16 00:00:00-04:00,0.48082399853556895,0.4885675311088562,0.47913011160273045,0.4885675311088562,282848000,0.0,0.0
2015-07-17 00:00:00-04:00,0.486873664280219,0.4873575990274719,0.47937209876080883,0.4856637120246887,220372000,0.0,0.0
2015-07-20 00:00:00-04:00,0.48566359582001384,0.4875995074269171,0.4755002473882484,0.47671017050743103,188412000,0.0,0.0
2015-07-21 00:00:00-04:00,0.4757422288477886,0.48566361025878557,0.4757422288477886,0.47888803482055664,149720000,0.0,0.0
2015-07-22 00:00:00-04:00,0.47550035667677404,0.47550035667677404,0.4638850862936103,0.4696927070617676,356472000,0.0,0.0
2015-07-23 00:00:00-04:00,0.4706607107555095,0.4825179497109013,0.4696927546315507,0.4755004048347473,169916000,0.0,0.0
2015-07-24 00:00:00-04:00,0.47888803815367337,0.4793720016497346,0.4679987296815,0.4699346125125885,188844000,0.0,0.0
2015-07-27 00:00:00-04:00,0.4658209580235661,0.4725965350703298,0.46194922031602276,0.46727287769317627,192420000,0.0,0.0
2015-07-28 00:00:00-04:00,0.4684828174275402,0.4805820522722207,0.46364312348966796,0.47743627429008484,198308000,0.0,0.0
2015-07-29 00:00:00-04:00,0.47646824678453914,0.48711558916021663,0.4745323637301571,0.48324382305145264,232680000,0.0,0.0
2015-07-30 00:00:00-04:00,0.4820338921232369,0.4892934606740452,0.4820338921232369,0.4844537675380707,190180000,0.0,0.0
2015-07-31 00:00:00-04:00,0.48638966310135534,0.4866316304706349,0.47985608258122375,0.48275989294052124,218340000,0.0,0.0
2015-08-03 00:00:00-04:00,0.486631572385813,0.4914712653559213,0.4803399888327795,0.4909873306751251,397132000,0.0,0.0
2015-08-04 00:00:00-04:00,0.489293370388132,0.4943750299351139,0.48735745887474663,0.4929231107234955,260100000,0.0,0.0
2015-08-05 00:00:00-04:00,0.5050225185664995,0.5055065110381217,0.49703701779380094,0.4980050027370453,234628000,0.0,0.0
2015-08-06 00:00:00-04:00,0.49679483383400774,0.5004246315545573,0.48663145791014645,0.494858980178833,655676000,0.0,0.0
2015-08-07 00:00:00-04:00,0.5434981280421397,0.5655187168563228,0.5294629818314918,0.5560813546180725,1405248000,0.0,0.0
2015-08-10 00:00:00-04:00,0.5522096257259185,0.5795539024965058,0.5488217937831945,0.5754401683807373,662304000,0.0,0.0
2015-08-11 00:00:00-04:00,0.5669705181734881,0.5781018227917829,0.5669705181734881,0.5725361704826355,435008000,0.0,0.0
2015-08-12 00:00:00-04:00,0.5633408264288188,0.578101872963809,0.5633408264288188,0.573988139629364,384048000,0.0,0.0
2015-08-13 00:00:00-04:00,0.5747141942075435,0.5759241465199048,0.5676966207994736,0.5691485404968262,276884000,0.0,0.0
2015-08-14 00:00:00-04:00,0.5686645452897027,0.5730203043607469,0.5652767711413581,0.5696325302124023,214652000,0.0,0.0
2015-08-17 00:00:00-04:00,0.5686644210672893,0.5686644210672893,0.5589850355043261,0.566002607345581,273880000,0.0,0.0
2015-08-18 00:00:00-04:00,0.5642531251959177,0.5681411821275192,0.5564770113327148,0.5608510971069336,287084000,0.00245,0.0
2015-08-19 00:00:00-04:00,0.560122171908812,0.5664402581856147,0.5525890423004141,0.5586641430854797,249248000,0.0,0.0
2015-08-20 00:00:00-04:00,0.5523460425592167,0.5550190567087305,0.5358218128818368,0.538494884967804,426932000,0.0,0.0
2015-08-21 00:00:00-04:00,0.5346069002293846,0.5435980017155775,0.5212417117911232,0.5217277407646179,382664000,0.0,0.0
2015-08-24 00:00:00-04:00,0.4925673650249304,0.530475889182625,0.48600629213193397,0.503259539604187,682284000,0.0,0.0
2015-08-25 00:00:00-04:00,0.5253726177433328,0.5273166751918875,0.4928102493286133,0.4928102493286133,622684000,0.0,0.0
2015-08-26 00:00:00-04:00,0.5088483055736454,0.5304755692870684,0.5049602497018661,0.5299895405769348,614976000,0.0,0.0
2015-08-27 00:00:00-04:00,0.535578551831161,0.5501587163136645,0.5324195103996427,0.5499157309532166,463764000,0.0,0.0
2015-08-28 00:00:00-04:00,0.5499159626968391,0.5557480193602803,0.5460279056090622,0.5523459911346436,320944000,0.0,0.0
2015-08-31 00:00:00-04:00,0.5496729332101651,0.5535609899865437,0.5440838624572039,0.5462708473205566,219352000,0.0,0.0
2015-09-01 00:00:00-04:00,0.5304755230640126,0.5394666188948201,0.5200263991662797,0.5239143967628479,353408000,0.0,0.0
2015-09-02 00:00:00-04:00,0.5382517183855177,0.5399527322674856,0.5292606201794986,0.539709746837616,344044000,0.0,0.0
2015-09-03 00:00:00-04:00,0.5477288660030583,0.5504019375779937,0.5401957959656087,0.5411677956581116,262556000,0.0,0.0
2015-09-04 00:00:00-04:00,0.5319337587385378,0.5404388880837903,0.5282887446880394,0.5285317301750183,287972000,0.0,0.0
2015-09-08 00:00:00-04:00,0.5414108952089453,0.5533180532769626,0.5392239099239792,0.551131010055542,238448000,0.0,0.0
2015-09-09 00:00:00-04:00,0.5528319321544507,0.5574489448971446,0.5389807201170527,0.5401957631111145,289392000,0.0,0.0
2015-09-10 00:00:00-04:00,0.5370366984908811,0.5555049225020527,0.5346066705403699,0.5487008094787598,357076000,0.0,0.0
2015-09-11 00:00:00-04:00,0.5426258715532895,0.5540469992946139,0.5404388286018292,0.5504019856452942,301584000,0.0,0.0
2015-09-14 00:00:00-04:00,0.5530750323879292,0.554776046583567,0.5484579607503687,0.5513740181922913,192460000,0.0,0.0
2015-09-15 00:00:00-04:00,0.5516168090929244,0.5603649203964844,0.549915795497292,0.5574488639831543,327976000,0.0,0.0
2015-09-16 00:00:00-04:00,0.5564769381300759,0.5644960363914797,0.552345896288813,0.5613369941711426,173508000,0.0,0.0
2015-09-17 00:00:00-04:00,0.571057238399434,0.5761603389789496,0.5652251813878678,0.566440224647522,268712000,0.0,0.0
2015-09-18 00:00:00-04:00,0.5586640636260499,0.5708142055315979,0.5552620354797858,0.5659541487693787,326412000,0.0,0.0
2015-09-21 00:00:00-04:00,0.5666830052301717,0.5730010888484702,0.5637669488105169,0.5717860460281372,281840000,0.0,0.0
2015-09-22 00:00:00-04:00,0.5593930446142638,0.5632811013797397,0.5533179450551245,0.5562340021133423,228356000,0.0,0.0
2015-09-23 00:00:00-04:00,0.556719870412989,0.5623089401203898,0.5545328859587605,0.5589069128036499,161632000,0.0,0.0
2015-09-24 00:00:00-04:00,0.555504895809107,0.5754311472203826,0.5467567840203412,0.5695990920066833,382440000,0.0,0.0
2015-09-25 00:00:00-04:00,0.5766461695544606,0.584908311073993,0.5681411005531677,0.5737301707267761,369692000,0.0,0.0
2015-09-28 00:00:00-04:00,0.573730164949484,0.5773751779314947,0.5625520247148277,0.5661970376968384,395584000,0.0,0.0
2015-09-29 00:00:00-04:00,0.5722723137655634,0.5771323712039435,0.564253213198591,0.5761603713035583,380736000,0.0,0.0
2015-09-30 00:00:00-04:00,0.5815060813202677,0.5997313157031935,0.5781040545634722,0.5990023016929626,556380000,0.0,0.0
2015-10-01 00:00:00-04:00,0.5990025001209041,0.6007035140627863,0.5703281326744485,0.587338387966156,489296000,0.0,0.0
2015-10-02 00:00:00-04:00,0.5841793179658923,0.6026475429534912,0.5781042188002018,0.6026475429534912,386144000,0.0,0.0
2015-10-05 00:00:00-04:00,0.6065356670178087,0.6252468795162662,0.6033766243696534,0.6177138090133667,482024000,0.0,0.0
2015-10-06 00:00:00-04:00,0.6111526124076381,0.6284057927560641,0.608722584558433,0.6257327795028687,453216000,0.0,0.0
2015-10-07 00:00:00-04:00,0.6271907795089472,0.6386119040913943,0.6169846398280812,0.6322938203811646,310152000,0.0,0.0
2015-10-08 00:00:00-04:00,0.6296210942606596,0.6376401952504608,0.6189289209832863,0.6359391808509827,460068000,0.0,0.0
2015-10-09 00:00:00-04:00,0.6325368631364211,0.6386119620045474,0.6216017662848052,0.6335089206695557,423248000,0.0,0.0
2015-10-12 00:00:00-04:00,0.6342378708743333,0.6439580405580485,0.6296208583498808,0.6403129696846008,227588000,0.0,0.0
2015-10-13 00:00:00-04:00,0.635209867149887,0.645415948738576,0.6330228248366978,0.6415279507637024,298444000,0.0,0.0
2015-10-14 00:00:00-04:00,0.642256990360066,0.6753054409308887,0.6415280340974095,0.6648563146591187,612148000,0.0,0.0
2015-10-15 00:00:00-04:00,0.6660713428066998,0.6801655409860886,0.6592672870900581,0.6665573716163635,526048000,0.0,0.0
2015-10-16 00:00:00-04:00,0.6687444579350439,0.6833246279377961,0.6670433859585886,0.6770065426826477,448396000,0.0,0.0
2015-10-19 00:00:00-04:00,0.6791933484088757,0.6823523899334019,0.6680152103892331,0.6757912635803223,294712000,0.0,0.0
2015-10-20 00:00:00-04:00,0.6728753511810034,0.6779783921700576,0.6677722522555166,0.6748193502426147,264824000,0.0,0.0
2015-10-21 00:00:00-04:00,0.6789505714658748,0.683081671954343,0.6648564296964204,0.6660714149475098,386280000,0.0,0.0
2015-10-22 00:00:00-04:00,0.6738472672084724,0.6923154877509236,0.6728752677981172,0.6901284456253052,306884000,0.0,0.0
2015-10-23 00:00:00-04:00,0.6962038076748294,0.69936285041028,0.6857546796890573,0.6947457790374756,381776000,0.0,0.0
2015-10-26 00:00:00-04:00,0.6952318044396458,0.6969328185292876,0.6852686474248837,0.6915867328643799,247436000,0.0,0.0
2015-10-27 00:00:00-04:00,0.6881847188751854,0.6954748042395887,0.6876986900096459,0.6911007761955261,208268000,0.0,0.0
2015-10-28 00:00:00-04:00,0.6954746224395281,0.6966896653175354,0.6852684824227131,0.6966896653175354,217036000,0.0,0.0
2015-10-29 00:00:00-04:00,0.6855116697040432,0.6925587113050651,0.6714174706291087,0.6726324558258057,327168000,0.0,0.0
2015-10-30 00:00:00-04:00,0.6799226486124396,0.6942598341908112,0.6748195481900405,0.6893997192382812,301160000,0.0,0.0
2015-11-02 00:00:00-05:00,0.6915867521901231,0.6981478232724976,0.6874557095803483,0.6974188089370728,190088000,0.0,0.0
2015-11-03 00:00:00-05:00,0.6932880184304755,0.6971760769877556,0.6847829446518656,0.692559003829956,376768000,0.0,0.0
2015-11-04 00:00:00-05:00,0.6906146289232445,0.6957176704224696,0.6779784599501865,0.6811375021934509,442264000,0.0,0.0
2015-11-05 00:00:00-05:00,0.6845395617144487,0.6864836189973138,0.6714174212849848,0.6733614206314087,478800000,0.0,0.0
2015-11-06 00:00:00-05:00,0.7399439818605226,0.7761514033106239,0.7246348052188399,0.766674280166626,1172272000,0.0,0.0
